timestamp,x,y,p
1664,150,104,0
1665,148,92,0
1666,150,94,0
1667,152,97,0
1668,149,86,0
1669,158,95,0
1670,149,91,0
1671,150,95,0
1672,154,98,0
1673,142,87,0
1674,156,99,1
1675,142,88,0
1676,153,95,1
1677,151,96,0
1678,146,90,1
1679,154,99,1
1680,148,86,0
1681,152,96,1
1682,150,94,0
1683,145,92,1
1684,153,99,1
1685,141,89,1
1686,156,102,0
1687,148,92,1
1688,148,93,0
1689,150,95,1
1690,145,91,1
1691,158,97,1
1692,147,88,1
1693,150,94,1
1694,154,99,1
1695,147,94,0
1696,151,102,0
1697,148,90,1
1698,150,96,0
1699,151,96,1
1700,147,87,1
1701,157,96,1
1702,141,87,0
1703,150,94,1
1704,150,93,0
1705,147,93,0
1706,157,100,0
1707,141,92,1
1708,156,99,0
1709,148,91,0
1710,149,91,0
1711,151,100,0
1712,142,86,0
1713,153,93,0
1714,146,89,0
1715,149,92,0
1716,152,95,0
1717,148,86,0
1718,156,101,0
1719,149,92,0
1720,150,93,0
1721,150,96,0
1722,147,92,1
1723,155,96,0
1724,146,86,0
1725,150,95,0
1726,150,93,1
1727,144,87,0
1728,153,97,1
1729,142,85,0
1730,151,96,0
1731,149,91,0
1732,146,89,0
1733,155,96,1
1734,141,88,1
1735,152,92,0
1736,146,88,1
1737,148,91,1
1738,151,92,0
1739,140,85,0
1740,150,98,0
1741,143,86,1
1742,150,92,0
1743,150,94,0
1744,141,91,1
1745,151,98,0
1746,148,88,1
1747,153,92,0
1748,149,92,0
1749,145,91,0
1750,151,93,0
1751,140,82,1
1752,152,92,1
1753,149,91,1
1754,145,90,0
1755,149,98,1
1756,145,83,1
1757,157,93,1
1758,147,88,1
1759,149,90,1
1760,154,91,1
1761,147,86,0
1762,155,91,1
1763,145,87,1
1764,149,91,0
1765,151,90,1
1766,142,90,0
1767,150,95,0
1768,142,89,1
1769,152,90,0
1770,151,92,0
1771,142,89,0
1772,154,91,1
1773,144,81,1
1774,154,95,0
1775,149,90,1
1776,149,87,0
1777,154,98,0
1778,139,84,1
1779,155,93,1
1780,148,88,1
1781,148,89,0
1782,155,92,0
1783,146,85,0
1784,150,94,1
1785,148,88,1
1786,148,89,0
1787,151,91,1
1788,148,86,0
1789,158,95,0
1790,142,82,1
1791,150,91,1
1792,149,92,1
1793,144,88,0
1794,156,99,0
1795,147,82,0
1796,150,90,0
1797,150,89,0
1798,144,84,1
1799,157,91,1
1800,142,88,0
1801,150,89,1
1802,147,87,1
1803,146,87,1
1804,153,93,0
1805,146,80,0
1806,155,89,1
1807,147,87,0
1808,149,88,1
1809,155,92,0
1810,144,80,1
1811,152,91,1
1812,146,83,1
1813,149,89,0
1814,151,90,0
1815,143,83,0
1816,158,94,0
1817,141,81,1
1818,150,91,1
1819,150,89,1
1820,147,86,1
1821,150,95,0
1822,146,82,0
1823,149,88,0
1824,148,87,1
1825,147,87,1
1826,152,95,1
1827,141,85,1
1828,153,88,0
1829,146,87,0
1830,146,87,0
1831,153,88,1
1832,142,83,1
1833,152,94,1
1834,143,86,1
1835,148,87,1
1836,153,87,1
1837,147,81,1
1838,149,87,0
1839,143,86,1
1840,150,87,1
1841,148,87,1
1842,146,80,0
1843,157,88,0
1844,145,78,1
1845,150,87,0
1846,148,86,1
1847,147,83,1
1848,156,93,1
1849,148,85,0
1850,152,91,1
1851,148,85,0
1852,145,85,0
1853,152,87,0
1854,139,77,0
1855,148,87,0
1856,143,83,0
1857,148,86,0
1858,148,91,1
1859,140,80,1
1860,156,87,0
1861,144,81,1
1862,150,86,0
1863,148,87,0
1864,143,82,1
1865,151,92,0
1866,145,84,0
1867,151,89,1
1868,148,85,0
1869,142,80,0
1870,155,91,0
1871,144,82,0
1872,154,85,1
1873,147,85,0
1874,145,82,0
1875,149,90,1
1876,141,85,0
1877,154,91,0
1878,146,84,0
1879,147,85,0
1880,148,91,0
1881,142,84,0
1882,155,88,1
1883,146,83,0
1884,148,85,0
1885,150,85,0
1886,142,80,0
1887,155,94,1
1888,140,82,0
1889,148,88,0
1890,149,85,1
1891,142,83,1
1892,155,89,1
1893,140,76,0
1894,153,87,0
1895,147,84,1
1896,144,81,1
1897,154,86,1
1898,145,83,1
1899,150,90,0
1900,147,80,1
1901,146,83,0
1902,152,84,1
1903,147,78,1
1904,150,91,0
1905,145,81,1
1906,147,84,0
1907,151,88,0
1908,139,77,1
1909,156,83,1
1910,144,79,1
1911,149,84,0
1912,149,85,0
1913,141,77,1
1914,148,90,1
1915,145,78,1
1916,152,87,0
1917,147,83,1
1918,144,81,1
1919,153,87,1
1920,140,82,0
1921,150,84,0
1922,146,81,1
1923,146,81,1
1924,154,83,1
1925,142,81,1
1926,149,88,0
1927,146,81,0
1928,147,82,0
1929,148,84,0
1930,142,76,0
1931,152,87,1
1932,141,76,0
1933,147,84,0
1934,148,84,0
1935,141,79,0
1936,154,87,1
1937,144,77,0
1938,150,84,0
1939,147,83,0
1940,144,82,0
1941,152,91,1
1942,138,79,1
1943,152,88,0
1944,146,80,1
1945,143,80,0
1946,148,83,1
1947,146,73,1
1948,153,90,1
1949,145,81,0
1950,146,81,0
1951,151,83,1
1952,142,74,0
1953,149,89,1
1954,146,76,0
1955,147,82,1
1956,147,82,1
1957,139,77,0
1958,152,84,0
1959,141,78,0
1960,148,83,0
1961,147,82,1
1962,146,77,1
1963,150,83,1
1964,137,79,1
1965,151,82,0
1966,145,80,0
1967,146,77,1
1968,150,85,1
1969,146,73,1
1970,150,88,0
1971,144,79,1
1972,145,79,1
1973,152,86,0
1974,138,73,1
1975,152,89,1
1976,141,78,1
1977,146,81,1
1978,147,83,1
1979,144,77,0
1980,153,89,0
1981,140,77,1
1982,146,81,0
1983,147,80,1
1984,145,74,0
1985,147,89,0
1986,145,77,0
1987,147,82,0
1988,146,80,1
1989,145,78,0
1990,152,88,0
1991,145,75,1
1992,152,82,1
1993,144,78,0
1994,145,78,0
1995,147,83,0
1996,137,70,0
1997,152,81,0
1998,145,79,0
1999,145,79,1
2000,147,83,1
2001,144,73,0
2002,148,80,1
2003,143,76,1
2004,147,80,0
2005,146,79,1
2006,143,75,0
2007,152,87,0
2008,138,74,1
2009,148,81,1
2010,146,79,0
2011,143,73,1
2012,148,82,1
2013,142,73,1
2014,148,80,1
2015,145,78,1
2016,144,75,0
2017,148,85,1
2018,137,72,0
2019,150,85,0
2020,141,76,0
2021,144,77,1
2022,147,83,1
2023,144,70,0
2024,146,79,1
2025,139,73,1
2026,145,79,0
2027,147,82,0
2028,138,71,0
2029,147,82,1
2030,144,76,1
2031,146,80,0
2032,145,78,0
2033,144,77,1
2034,152,86,0
2035,145,68,1
2036,150,81,1
2037,145,77,0
2038,142,77,1
2039,153,82,1
2040,144,71,1
2041,147,79,1
2042,143,75,1
2043,144,77,0
2044,149,78,0
2045,137,76,0
2046,149,83,0
2047,141,76,1
2048,145,77,0
2049,145,82,1
2050,142,72,0
2051,153,78,1
2052,137,75,1
2053,145,78,1
2054,145,79,0
2055,141,75,0
2056,150,79,0
2057,138,76,1
2058,145,77,0
2059,144,77,1
2060,140,73,0
2061,152,85,1
2062,140,74,0
2063,149,80,1
2064,143,75,1
2065,144,76,1
2066,148,81,0
2067,135,70,0
2068,149,81,0
2069,141,74,0
2070,143,76,0
2071,146,81,0
2072,139,71,0
2073,145,83,0
2074,140,75,0
2075,145,77,1
2076,145,79,1
2077,142,72,1
2078,151,84,0
2079,142,75,0
2080,147,77,0
2081,144,76,1
2082,139,72,1
2083,150,85,0
2084,140,75,1
2085,146,77,1
2086,143,74,1
2087,142,72,1
2088,149,76,0
2089,134,74,0
2090,147,78,1
2091,141,73,1
2092,143,74,0
2093,147,79,1
2094,143,71,1
2095,144,84,1
2096,137,71,0
2097,144,76,0
2098,144,77,1
2099,137,73,0
2100,145,84,1
2101,137,75,0
2102,146,76,0
2103,144,76,0
2104,137,68,1
2105,145,76,0
2106,142,72,1
2107,145,76,1
2108,142,74,1
2109,141,73,0
2110,148,77,0
2111,140,66,0
2112,145,75,0
2113,140,73,0
2114,141,73,0
2115,144,81,1
2116,142,67,1
2117,145,76,0
2118,141,69,1
2119,143,74,1
2120,148,77,1
2121,134,70,1
2122,146,78,1
2123,139,73,1
2124,145,76,1
2125,143,75,0
2126,141,74,1
2127,144,79,0
2128,139,70,1
2129,143,76,0
2130,142,73,0
2131,140,73,1
2132,144,75,1
2133,134,64,0
2134,146,79,1
2135,142,73,0
2136,139,72,1
2137,149,80,0
2138,137,65,0
2139,149,75,0
2140,142,69,1
2141,142,73,1
2142,146,75,1
2143,142,67,1
2144,149,82,0
2145,140,68,1
2146,144,74,0
2147,145,76,0
2148,135,67,0
2149,145,74,0
2150,134,68,0
2151,144,77,0
2152,142,73,0
2153,138,66,1
2154,142,81,1
2155,140,64,1
2156,148,74,0
2157,141,71,1
2158,138,71,0
2159,144,78,1
2160,133,72,0
2161,146,76,0
2162,138,68,1
2163,140,71,0
2164,143,74,0
2165,133,64,0
2166,146,73,0
2167,136,68,1
2168,142,73,1
2169,142,73,1
2170,134,68,1
2171,146,79,0
2172,136,65,1
2173,143,73,0
2174,142,73,1
2175,136,70,0
2176,147,75,1
2177,138,70,1
2178,146,75,1
2179,141,71,1
2180,137,71,1
2181,142,76,1
2182,134,70,1
2183,143,74,1
2184,141,70,1
2185,140,69,0
2186,148,72,0
2187,140,68,0
2188,144,78,1
2189,140,69,0
2190,141,71,0
2191,142,75,1
2192,140,65,0
2193,144,76,1
2194,135,69,1
2195,142,73,0
2196,141,72,0
2197,133,64,0
2198,148,73,1
2199,134,68,1
2200,143,74,0
2201,140,71,1
2202,137,69,0
2203,149,77,1
2204,138,64,0
2205,141,71,1
2206,138,70,1
2207,140,68,1
2208,145,78,0
2209,138,62,1
2210,147,74,0
2211,140,67,0
2212,140,70,1
2213,140,72,1
2214,135,62,1
2215,141,77,0
2216,140,69,0
2217,142,71,1
2218,141,72,0
2219,134,69,1
2220,144,78,1
2221,136,61,0
2222,143,73,0
2223,140,70,0
2224,134,68,0
2225,147,78,0
2226,135,68,1
2227,141,72,0
2228,139,69,1
2229,139,67,1
2230,140,75,0
2231,130,69,0
2232,145,73,0
2233,139,67,0
2234,139,69,1
2235,145,69,0
2236,137,68,0
2237,145,73,0
2238,136,64,0
2239,140,69,1
2240,142,70,0
2241,136,63,1
2242,144,69,1
2243,134,64,1
2244,142,71,1
2245,139,70,0
2246,138,69,0
2247,144,76,0
2248,133,65,0
2249,145,69,1
2250,138,68,0
2251,135,65,1
2252,147,70,1
2253,129,61,1
2254,139,73,0
2255,138,65,0
2256,137,68,0
2257,141,70,1
2258,129,59,0
2259,146,75,1
2260,135,67,0
2261,139,68,1
2262,140,72,0
2263,132,62,1
2264,141,69,0
2265,138,61,0
2266,140,68,1
2267,141,69,1
2268,131,63,1
2269,145,69,0
2270,136,67,1
2271,140,71,0
2272,138,68,0
2273,135,65,0
2274,143,74,0
2275,133,59,0
2276,143,73,1
2277,137,65,1
2278,136,67,0
2279,139,75,0
2280,129,67,0
2281,140,76,0
2282,135,63,0
2283,137,67,0
2284,143,71,1
2285,136,61,0
2286,138,70,0
2287,136,66,1
2288,139,68,0
2289,140,70,1
2290,133,60,0
2291,145,70,0
2292,132,66,0
2293,142,71,0
2294,137,68,0
2295,132,64,1
2296,139,74,1
2297,130,65,1
2298,140,73,1
2299,137,66,1
2300,134,65,0
2301,138,74,0
2302,134,59,1
2303,142,67,0
2304,136,64,1
2305,137,66,0
2306,143,69,0
2307,134,63,1
2308,143,69,0
2309,132,66,1
2310,137,67,0
2311,140,70,1
2312,131,60,0
2313,145,68,0
2314,134,60,1
2315,139,69,0
2316,137,67,1
2317,135,60,0
2318,138,71,1
2319,130,59,0
2320,139,68,0
2321,136,65,1
2322,136,65,0
2323,138,70,1
2324,132,62,1
2325,141,68,1
2326,136,63,0
2327,135,64,1
2328,138,69,0
2329,135,64,1
2330,144,69,0
2331,133,63,1
2332,136,66,0
2333,141,68,1
2334,133,62,0
2335,138,72,1
2336,130,62,1
2337,139,65,1
2338,138,66,0
2339,134,65,0
2340,144,70,1
2341,135,64,0
2342,138,68,0
2343,136,65,0
2344,131,62,0
2345,142,73,0
2346,132,60,0
2347,137,71,1
2348,135,64,0
2349,135,64,0
2350,142,71,0
2351,126,57,0
2352,139,70,0
2353,133,65,1
2354,135,65,0
2355,137,66,1
2356,129,63,1
2357,145,65,0
2358,132,59,1
2359,137,65,0
2360,138,66,0
2361,133,57,1
2362,136,70,0
2363,128,60,1
2364,138,64,0
2365,135,65,0
2366,129,61,1
2367,140,72,0
2368,132,61,0
2369,136,65,0
2370,134,63,1
2371,131,60,0
2372,140,69,0
2373,129,58,1
2374,141,65,1
2375,132,63,1
2376,135,64,1
2377,140,68,1
2378,133,58,1
2379,142,73,0
2380,129,62,0
2381,135,65,0
2382,137,64,1
2383,129,57,1
2384,143,68,1
2385,130,61,1
2386,138,67,0
2387,135,65,1
2388,133,58,1
2389,142,67,0
2390,134,56,0
2391,134,66,0
2392,134,63,1
2393,132,59,1
2394,134,65,1
2395,129,55,1
2396,137,71,0
2397,131,60,0
2398,133,62,0
2399,140,66,1
2400,132,57,0
2401,139,66,1
2402,133,62,0
2403,134,63,1
2404,138,65,1
2405,130,61,1
2406,137,69,0
2407,129,57,1
2408,135,65,1
2409,134,64,1
2410,129,61,1
2411,139,64,1
2412,132,60,1
2413,138,64,1
2414,133,63,0
2415,130,60,1
2416,142,70,1
2417,133,58,0
2418,137,63,0
2419,133,62,1
2420,131,60,0
2421,134,67,0
2422,129,58,0
2423,137,70,1
2424,132,61,0
2425,133,62,0
2426,138,64,0
2427,131,55,1
2428,134,65,0
2429,132,62,1
2430,133,63,1
2431,133,62,1
2432,129,61,0
2433,136,67,0
2434,131,55,1
2435,133,64,0
2436,133,62,1
2437,132,61,0
2438,140,62,0
2439,127,56,0
2440,137,67,0
2441,131,61,0
2442,130,61,1
2443,134,62,1
2444,130,53,1
2445,132,66,0
2446,131,60,0
2447,131,60,1
2448,136,67,0
2449,129,55,1
2450,141,66,1
2451,129,56,1
2452,132,63,0
2453,133,64,0
2454,130,60,0
2455,139,67,1
2456,131,58,1
2457,135,64,0
2458,132,62,0
2459,129,59,1
2460,134,68,0
2461,128,59,1
2462,134,66,1
2463,131,61,1
2464,129,60,0
2465,138,62,0
2466,122,59,0
2467,135,69,0
2468,130,58,1
2469,130,60,0
2470,133,62,1
2471,127,60,1
2472,137,61,1
2473,128,57,1
2474,131,61,1
2475,132,62,0
2476,125,55,0
2477,137,67,0
2478,126,57,0
2479,133,61,1
2480,131,63,1
2481,128,56,0
2482,131,61,1
2483,127,55,1
2484,133,66,0
2485,131,60,0
2486,129,57,1
2487,136,64,0
2488,127,52,0
2489,137,62,1
2490,130,58,0
2491,127,58,1
2492,133,66,0
2493,121,51,1
2494,138,65,1
2495,130,57,1
2496,130,60,1
2497,133,61,0
2498,126,52,1
2499,130,63,1
2500,129,55,1
2501,131,60,1
2502,131,62,1
2503,125,56,0
2504,138,67,0
2505,130,54,0
2506,130,64,1
2507,130,61,1
2508,128,57,0
2509,135,67,1
2510,122,58,0
2511,132,64,0
2512,128,58,1
2513,126,56,1
2514,137,63,0
2515,128,59,0
2516,130,65,1
2517,129,58,1
2518,129,59,1
2519,131,63,0
2520,121,50,0
2521,131,68,0
2522,128,54,1
2523,130,60,0
2524,130,59,1
2525,126,51,1
2526,136,67,1
2527,124,53,0
2528,132,60,0
2529,130,59,1
2530,127,59,1
2531,135,67,0
2532,122,58,1
2533,133,62,0
2534,128,58,1
2535,124,57,0
2536,135,60,1
2537,124,55,1
2538,132,63,1
2539,127,57,1
2540,127,57,0
2541,131,59,0
2542,124,53,0
2543,134,66,1
2544,124,57,1
2545,128,59,1
2546,130,59,0
2547,123,52,0
2548,132,63,1
2549,126,51,0
2550,130,60,1
2551,130,59,1
2552,125,56,0
2553,136,68,1
2554,127,56,1
2555,130,63,0
2556,128,58,1
2557,127,56,1
2558,135,62,0
2559,124,52,1
2560,130,61,1
2561,126,56,1
2562,125,56,1
2563,129,65,0
2564,121,54,0
2565,129,61,1
2566,126,57,0
2567,127,58,1
2568,131,62,0
2569,127,49,1
2570,130,60,0
2571,126,58,0
2572,128,58,0
2573,128,60,0
2574,124,53,1
2575,136,59,1
2576,124,56,1
2577,131,62,0
2578,127,58,0
2579,122,53,1
2580,128,65,0
2581,125,55,0
2582,130,60,0
2583,126,57,0
2584,125,57,1
2585,130,64,0
2586,121,56,0
2587,132,63,0
2588,126,57,1
2589,126,57,0
2590,131,58,0
2591,122,49,0
2592,130,64,0
2593,120,57,1
2594,127,59,1
2595,126,59,0
2596,119,52,0
2597,135,58,1
2598,121,51,1
2599,128,58,0
2600,127,57,1
2601,124,53,1
2602,127,65,1
2603,122,52,0
2604,126,58,0
2605,125,57,1
2606,125,53,0
2607,133,59,1
2608,118,55,0
2609,132,60,1
2610,125,54,0
2611,124,57,0
2612,132,60,0
2613,123,53,1
2614,127,63,0
2615,121,53,1
2616,125,57,1
2617,126,60,0
2618,122,49,0
2619,130,63,0
2620,119,54,1
2621,126,57,0
2622,126,59,0
2623,120,53,1
2624,127,65,0
2625,116,50,1
2626,129,57,0
2627,125,56,1
2628,124,54,0
2629,129,59,0
2630,123,53,0
2631,129,60,1
2632,123,55,1
2633,122,55,1
2634,128,62,0
2635,120,47,0
2636,130,62,1
2637,123,52,1
2638,124,56,1
2639,125,59,0
2640,122,49,0
2641,133,59,1
2642,120,53,1
2643,126,58,0
2644,126,58,0
2645,121,50,1
2646,133,57,1
2647,116,50,1
2648,127,57,1
2649,125,57,0
2650,123,56,0
2651,125,62,1
2652,120,49,0
2653,129,60,0
2654,123,54,1
2655,121,56,0
2656,131,58,1
2657,123,46,1
2658,126,58,0
2659,120,54,0
2660,123,55,1
2661,125,57,0
2662,114,53,0
2663,132,60,1
2664,120,54,1
2665,124,56,0
2666,124,57,0
2667,118,53,0
2668,132,65,1
2669,119,51,0
2670,126,57,0
2671,124,57,1
2672,116,54,0
2673,125,63,1
2674,115,53,1
2675,124,56,0
2676,122,55,0
2677,121,54,1
2678,128,60,0
2679,116,53,0
2680,130,60,1
2681,120,55,1
2682,121,54,0
2683,124,57,1
2684,121,54,0
2685,126,64,1
2686,119,55,0
2687,122,55,0
2688,122,59,0
2689,121,54,1
2690,129,62,0
2691,120,49,1
2692,124,56,1
2693,123,56,1
2694,121,50,0
2695,123,58,0
2696,116,52,0
2697,126,55,0
2698,121,55,1
2699,119,53,1
2700,126,64,1
2701,115,52,0
2702,125,58,0
2703,120,53,1
2704,119,55,1
2705,125,57,0
2706,114,49,0
2707,122,55,0
2708,119,54,0
2709,121,54,0
2710,121,55,0
2711,112,51,1
2712,130,56,0
2713,116,52,0
2714,123,55,1
2715,121,56,1
2716,118,52,0
2717,124,62,0
2718,117,47,1
2719,123,56,0
2720,121,55,0
2721,116,52,1
2722,123,63,0
2723,120,51,0
2724,126,56,1
2725,119,53,1
2726,119,53,0
2727,120,61,0
2728,111,46,1
2729,121,63,0
2730,119,51,0
2731,119,54,1
2732,121,60,0
2733,114,52,1
2734,126,63,1
2735,117,52,1
2736,120,55,1
2737,120,56,0
2738,113,51,0
2739,122,63,0
2740,112,54,1
2741,120,57,1
2742,121,56,0
2743,113,52,0
2744,125,56,1
2745,117,50,1
2746,121,55,0
2747,118,53,0
2748,115,53,1
2749,126,60,1
2750,110,44,1
2751,125,62,1
2752,118,53,0
2753,117,54,0
2754,123,59,0
2755,112,52,1
2756,127,62,0
2757,116,49,0
2758,119,54,1
2759,119,58,1
2760,112,51,1
2761,122,57,0
2762,115,47,1
2763,119,56,1
2764,120,54,1
2765,118,50,0
2766,127,58,1
2767,110,49,0
2768,120,55,0
2769,118,53,1
2770,116,48,0
2771,125,61,0
2772,117,49,0
2773,123,58,0
2774,116,51,1
2775,116,52,0
2776,119,58,0
2777,114,49,0
2778,125,55,0
2779,113,52,1
2780,117,53,0
2781,119,55,1
2782,111,50,1
2783,127,59,0
2784,114,53,0
2785,118,53,0
2786,121,54,0
2787,110,46,0
2788,124,60,1
2789,117,47,0
2790,120,56,0
2791,117,54,0
2792,115,52,1
2793,121,59,0
2794,107,49,1
2795,124,57,0
2796,116,52,0
2797,114,52,0
2798,124,59,0
2799,116,51,1
2800,123,61,1
2801,116,52,1
2802,116,52,1
2803,118,57,1
2804,107,52,0
2805,117,54,1
2806,115,47,0
2807,117,54,1
2808,118,57,0
2809,114,50,0
2810,121,57,0
2811,112,49,0
2812,117,56,1
2813,117,54,0
2814,115,52,1
2815,119,55,0
2816,109,43,0
2817,116,53,0
2818,115,52,0
2819,114,51,0
2820,120,54,0
2821,106,45,1
2822,121,57,0
2823,115,52,1
2824,115,51,0
2825,116,57,1
2826,112,46,1
2827,122,59,1
2828,111,47,1
2829,116,52,0
2830,118,56,1
2831,109,50,1
2832,120,54,1
2833,114,50,1
2834,115,53,1
2835,116,53,0
2836,113,45,0
2837,122,54,1
2838,109,47,1
2839,119,53,1
2840,115,52,1
2841,113,49,1
2842,118,59,0
2843,113,47,0
2844,116,55,1
2845,113,50,1
2846,113,51,1
2847,116,59,0
2848,105,45,1
2849,122,53,0
2850,112,49,0
2851,114,52,0
2852,116,54,0
2853,107,50,0
2854,117,52,0
2855,109,52,1
2856,116,54,0
2857,117,54,1
2858,108,50,1
2859,121,62,1
2860,113,47,1
2861,118,53,0
2862,114,52,0
2863,108,50,0
2864,123,54,0
2865,107,46,1
2866,120,55,1
2867,113,50,1
2868,112,51,0
2869,117,59,1
2870,104,44,1
2871,115,58,1
2872,110,50,0
2873,113,51,1
2874,118,56,1
2875,109,46,0
2876,120,60,1
2877,112,51,1
2878,114,52,0
2879,114,54,1
2880,106,45,1
2881,123,52,1
2882,110,48,1
2883,114,53,1
2884,113,53,1
2885,106,48,0
2886,117,52,1
2887,107,44,1
2888,117,53,1
2889,112,51,1
2890,108,49,0
2891,120,57,1
2892,104,44,0
2893,113,56,0
2894,111,50,1
2895,112,50,1
2896,114,52,0
2897,104,42,1
2898,112,53,0
2899,109,50,0
2900,112,52,1
2901,115,52,1
2902,104,49,1
2903,115,53,1
2904,109,44,0
2905,113,52,1
2906,114,54,0
2907,106,45,0
2908,121,53,0
2909,107,48,1
2910,113,55,0
2911,111,51,1
2912,108,46,0
2913,114,57,1
2914,110,48,0
2915,114,53,0
2916,110,49,0
2917,110,50,1
2918,117,54,1
2919,111,48,0
2920,118,60,1
2921,107,49,0
2922,111,51,1
2923,112,53,1
2924,111,42,1
2925,113,56,1
2926,104,46,1
2927,113,52,1
2928,111,53,0
2929,107,47,1
2930,119,59,0
2931,105,43,1
2932,114,52,1
2933,110,52,0
2934,109,50,0
2935,111,52,1
2936,103,45,1
2937,111,54,0
2938,109,50,1
2939,108,48,0
2940,114,58,0
2941,103,47,0
2942,113,51,0
2943,109,50,0
2944,109,50,1
2945,111,53,0
2946,107,41,1
2947,113,57,0
2948,105,49,0
2949,110,52,1
2950,111,53,0
2951,106,44,0
2952,113,52,1
2953,104,46,1
2954,110,54,0
2955,110,52,0
2956,109,49,0
2957,115,60,0
2958,102,49,0
2959,111,53,1
2960,108,50,1
2961,108,47,1
2962,114,57,0
2963,101,46,1
2964,115,55,0
2965,109,50,1
2966,108,49,0
2967,114,52,1
2968,107,50,0
2969,112,51,1
2970,106,45,0
2971,109,51,1
2972,109,53,1
2973,107,47,1
2974,115,59,0
2975,108,50,1
2976,110,51,0
2977,110,51,0
2978,102,48,0
2979,111,57,0
2980,100,50,0
2981,112,53,0
2982,108,51,1
2983,107,48,1
2984,111,58,0
2985,104,48,0
2986,114,53,1
2987,106,49,0
2988,106,48,1
2989,115,52,0
2990,104,49,1
2991,112,52,0
2992,105,48,0
2993,107,50,0
2994,108,55,0
2995,102,50,1
2996,113,54,0
2997,105,49,1
2998,108,51,0
2999,109,52,1
3000,107,46,0
3001,107,58,1
3002,106,48,0
3003,111,54,0
3004,108,51,0
3005,102,44,0
3006,112,59,0
3007,98,42,1
3008,108,51,0
3009,106,50,0
3010,103,48,0
3011,107,54,0
3012,105,42,1
3013,113,54,0
3014,104,47,1
3015,106,50,1
3016,110,55,1
3017,99,43,1
3018,115,51,0
3019,103,45,1
3020,107,52,0
3021,109,51,1
3022,104,50,1
3023,109,52,1
3024,103,49,1
3025,108,53,1
3026,106,51,0
3027,101,49,1
3028,107,59,0
3029,100,42,1
3030,106,51,1
3031,105,50,1
3032,104,46,0
3033,109,55,1
3034,103,47,0
3035,113,50,1
3036,104,48,0
3037,103,49,0
3038,108,52,1
3039,97,48,1
3040,110,51,1
3041,103,46,1
3042,105,51,0
3043,108,55,0
3044,102,43,0
3045,112,52,1
3046,101,43,0
3047,106,51,1
3048,107,53,0
3049,105,50,1
3050,111,56,1
3051,99,46,0
3052,108,53,1
3053,104,50,1
3054,104,49,0
3055,107,58,0
3056,95,48,0
3057,105,53,0
3058,104,49,0
3059,103,48,0
3060,110,51,0
3061,99,49,1
3062,106,52,1
3063,101,47,1
3064,104,50,0
3065,110,56,0
3066,96,50,0
3067,104,58,1
3068,99,48,1
3069,104,52,1
3070,105,51,0
3071,104,43,0
3072,104,57,0
3073,102,50,1
3074,105,53,0
3075,104,51,1
3076,100,49,0
3077,103,51,0
3078,98,47,0
3079,106,50,0
3080,102,50,1
3081,103,47,1
3082,111,56,0
3083,99,47,1
3084,108,52,1
3085,100,49,0
3086,102,49,1
3087,103,50,0
3088,101,48,1
3089,109,54,1
3090,102,48,1
3091,104,51,1
3092,106,52,0
3093,97,46,0
3094,108,57,0
3095,99,50,0
3096,104,52,0
3097,103,51,0
3098,96,45,0
3099,109,57,0
3100,100,43,0
3101,103,54,0
3102,101,50,1
3103,98,50,0
3104,105,56,0
3105,96,47,0
3106,106,56,0
3107,100,47,0
3108,100,48,1
3109,106,50,1
3110,93,50,0
3111,111,51,1
3112,97,45,0
3113,101,50,1
3114,103,51,0
3115,93,42,0
3116,111,55,1
3117,99,43,1
3118,104,52,0
3119,104,51,1
3120,98,48,0
3121,106,52,1
3122,97,41,0
3123,103,51,0
3124,101,50,1
3125,96,49,1
3126,105,54,0
3127,100,44,0
3128,106,54,1
3129,99,48,0
3130,99,50,0
3131,108,51,0
3132,91,40,1
3133,107,55,0
3134,99,50,0
3135,100,50,0
3136,104,53,0
3137,96,48,1
3138,106,53,0
3139,97,49,1
3140,102,51,1
3141,102,53,0
3142,93,45,0
3143,103,51,0
3144,96,44,1
3145,103,52,0
3146,100,50,1
3147,96,50,0
3148,104,53,0
3149,99,48,0
3150,100,52,1
3151,98,49,1
3152,96,49,0
3153,102,54,0
3154,92,43,0
3155,107,58,0
3156,98,49,0
3157,99,49,1
3158,100,55,1
3159,95,50,1
3160,105,58,1
3161,98,46,0
3162,100,50,0
3163,101,53,1
3164,96,43,0
3165,104,53,0
3166,98,46,0
3167,101,50,0
3168,100,51,1
3169,92,48,1
3170,99,54,0
3171,96,47,1
3172,102,55,0
3173,98,50,0
3174,98,48,0
3175,105,54,0
3176,95,40,0
3177,104,55,1
3178,96,48,0
3179,97,49,0
3180,102,56,1
3181,93,47,0
3182,99,57,1
3183,94,46,0
3184,98,50,0
